# pleiades_silk_road_cities.csv — PLEIADES ancient settlements, Silk Road corridor
# DO NOT HAND-EDIT. Regenerate: python3 data/scripts/fetch_pleiades_silk_road.py
# Generated: 2026-04-26T01:49:10Z
# Source: https://atlantides.org/downloads/pleiades/gis/pleiades_gis_data.zip
# Cite: Bagnall et al. (eds.), Pleiades. https://pleiades.stoa.org  DOI:10.5281/zenodo.596503
# Licence: CC BY 3.0
# Filter: lon 28.0–122.0E, lat 18.0–56.0N; types=settlement/urban variants
# N = 4354
pleiades_id,title,lon,lat,place_types,location_precision
737076,Temsiris,30.694751,28.143269,settlement,precise
737060,Taampeti,30.784812,28.629198,settlement,precise
737040,Se(o)uerou,30.676065,28.613159,settlement,precise
737001,Perkethaut/Philagris?,30.607072,29.276870,settlement,precise
737056,Spania,30.800997,28.736390,settlement,precise
737079,Terythis?,30.800827,28.606577,settlement,precise
737080,*Thallos,30.726807,28.079479,settlement,precise
737043,Senokomis,30.709449,28.549991,settlement,precise
737002,Petne,30.816665,28.661106,settlement,precise
737055,Sophthis,31.159341,29.391404,settlement,precise
737075,Temseu Skordon,30.708324,28.023569,settlement,precise
737018,Polydeukia,30.635694,29.333647,settlement,precise
737059,Taampemou,30.772361,28.500926,settlement,precise
737058,Taamorou,30.813912,28.690262,settlement,precise
737019,Pouet,31.121075,29.318511,settlement,precise
737062,Takona,30.833315,28.033111,settlement,precise
737074,Tell el-Ma'araka,30.602682,29.119438,settlement,precise
737023,Psenyris,30.870335,29.422542,settlement,precise
737054,Somolo,30.713324,28.299147,settlement,precise
737003,Phanou,30.794038,29.378700,settlement,precise
737015,Pisais,30.675600,29.355851,settlement,precise
737042,Senekeleu,30.684440,28.575245,settlement,precise
737039,Schmonthis,31.181393,29.205646,settlement,precise
737081,Theadelpheia,30.496960,29.348065,settlement,precise
737078,Terbe,30.629406,28.386471,settlement,precise
737097,Tsimistea,30.854627,28.918747,settlement,precise
737073,Techtho,30.911320,28.769908,settlement,precise
737065,Talei(this),30.799901,29.100058,settlement,precise
737049,Sitheus,30.936388,28.904122,settlement,precise
737008,Philadelpheia,31.080330,29.453786,settlement,precise
737090,Tinteris,31.051802,29.153595,settlement,precise
737069,Tanis,31.031412,29.393521,settlement;settlement-modern,precise
737086,Thmoiamounis,31.195940,29.238440,settlement,precise
737045,Seryphis,30.706236,28.509504,settlement,precise
737053,Soknopaiou Nesos,30.668916,29.533475,settlement;archaeological-site,precise
737052,Sobthis?,30.913517,28.969872,settlement,precise
737005,Phebichis,30.889994,28.819983,settlement,precise
737013,Piamouei,30.851682,29.368019,settlement,precise
737068,Tanchais,31.119890,29.216776,settlement,precise
737087,Tholthis,30.827262,28.850057,settlement,precise
737091,Tmou,30.679690,28.150535,settlement,precise
737029,Ptolemais Hormou,30.968603,29.206382,settlement,precise
737048,Sintabo,30.668973,28.531815,settlement,precise
737064,Talao,30.850006,28.869960,settlement,precise
737072,Tebtynis/Theodosioupolis?,30.762032,29.107137,settlement,precise
737025,Psobthis,30.790883,28.534585,settlement,precise
73737781,Ḥaḳala,35.753532,40.762690,settlement;settlement-modern,precise
73737782,Tanda,86.358962,23.476401,settlement,precise
736973,Neiloupolis,30.821400,29.529099,settlement,precise
736924,Hipponon/Phylake Hipponos,30.866800,28.649751,settlement,precise
736932,Karanis,30.903426,29.518241,settlement,precise
736965,Metrodoron,30.903084,29.364165,settlement,precise
736949,Kynopolis/Sko/Euergetis,30.782897,28.479495,settlement,precise
736990,Pangouleeiou?,30.742098,28.346195,settlement,precise
736928,Ibion,30.723502,28.394492,settlement,precise
736969,Molothis?,30.841931,28.706058,settlement,precise
736986,Paeimis,30.691337,28.595648,settlement,precise
736945,Koma,31.168106,29.303135,settlement,precise
736953,el-Lahun,30.983289,29.236020,pyramid;cemetery;archaeological-site;tomb;settlement,precise
736904,Dionysias,30.417435,29.406420,settlement,precise
736944,Kom Namrud,30.602698,28.410116,settlement,precise
736968,Moi(e)thymis,31.167999,29.376311,settlement,precise
736987,Pakerke,30.790823,28.534866,settlement,precise
736929,Ibion Eikosipentarouron?,30.750000,29.250000,settlement,rough
736991,Pantikou,31.019428,29.405491,settlement,precise
736909,Euhemereia,30.533289,29.383296,settlement,precise
736948,Krokodilopolis/Ptolemais Euergetis,30.839956,29.314964,settlement,precise
736933,Kella,30.996230,29.059034,settlement,precise
736925,Hwt-nsw,30.851566,28.594029,settlement,precise
736972,Narmouthis,30.641892,29.192272,settlement;temple-2,precise
736979,Noeris,30.714858,29.230139,settlement,precise
736996,Peentalis,30.699977,28.113288,settlement,precise
736938,Kharabat Deir el-Halin,30.536904,29.164332,settlement,precise
736914,Gebel el-Nur,31.028491,28.953888,settlement,precise
736943,Kom Medinet Ghurab,30.953521,29.200151,settlement,precise
736902,Chysis,30.667061,28.300524,settlement,precise
736934,Kelol,30.778071,29.240347,settlement,precise
736963,Memphis,31.255061,29.849491,urban;settlement;archaeological-site,precise
736918,Haueris,30.895832,29.253514,settlement,precise
736962,Medinet Quta,30.360880,29.453956,settlement,precise
736935,Kerke,31.194872,29.442956,settlement,precise
736942,Kom Medinet Ghuran,30.628713,29.196910,settlement,precise
736915,Gebel el-Teir el-Qibli,30.764134,28.228761,settlement,precise
736981,Ophis?,30.770392,28.585400,settlement,precise
736978,Nino,30.928899,29.011096,settlement,precise
736997,Pela,30.663126,28.470193,settlement,precise
736900,Bousiris,31.086541,29.250259,settlement,precise
736941,el-Kom el-Ahmar (Hihya),30.651734,28.172906,settlement,precise
736936,Kerkeosiris,30.693039,29.135768,settlement;settlement-modern,precise
736920,Herakleopolis,30.934575,29.085505,settlement;archaeological-site,precise
736998,Peme/Hypsele,31.237597,29.586777,settlement,precise
736976,Nezlet el-Shurafa,30.768946,28.119198,settlement,precise
736937,Kerkethoeris?,30.650186,29.099726,settlement,precise
736960,Mataei,30.774798,28.421575,settlement,precise
736995,Peenameus,30.904722,29.055833,settlement,precise
736983,Oxyrhynchus/Pemje,30.651720,28.542574,settlement,precise
736917,Hakis,30.750196,28.030576,settlement,precise
736956,Magdola,30.588404,29.132354,settlement,precise
736988,Palosis,30.798219,28.675965,settlement,precise
736930,Isieion Kato,30.842959,28.859604,settlement,precise
736910,Fenchi?,30.879437,28.752637,settlement,precise
736992,Papa,30.976721,28.923260,settlement,precise
736993,Parembole,31.238111,29.311376,settlement,precise
736985,Paabeithis,31.268269,29.644721,settlement,precise
736946,Kos,30.981906,29.143886,settlement,precise
736907,Ereithis,30.789392,28.011782,settlement,precise
736970,Mouchis,31.027714,29.074883,settlement,precise
736989,Panarachthis/Pinarachthis,31.246691,29.693885,settlement,precise
736966,Mnachis,30.713690,28.303829,settlement,precise
736894,Artapatou,30.684246,28.594064,settlement,precise
736884,Akanthonpolis,31.248329,29.511769,settlement,precise
736888,Ankyronpolis,30.916624,28.766518,settlement,precise
736889,Aphrodito(polis),31.251670,29.408419,settlement,precise
736885,Alabastronpolis/Alabastrine,30.844594,28.040578,settlement,precise
736886,Alilais?,30.924523,28.938319,settlement,precise
736896,Bakchias,31.004160,29.536946,settlement;archaeological-site,precise
736897,Berky,30.607999,28.333897,settlement,precise
738083701,Tell ej-Judeideh,34.909978,31.633398,settlement,precise
738393046,Per-Sopdu,31.607844,30.553477,settlement,precise
733910291,Jemdet Nasr,44.779617,32.718155,settlement,precise
735896020,Īwān Kisrā,48.500000,34.500000,settlement,rough
720628458,Tell el-Hesi,34.730701,31.547262,settlement;cemetery;archaeological-site,precise
720628460,'Ein-Shadud,35.238351,32.659992,settlement,precise
727088,Boubastis,31.511085,30.572382,settlement,precise
727071,Andronpolis,30.626467,30.778076,settlement,precise
727084,Bilbeis,31.559429,30.421511,settlement,precise
727085,Bolbitine,30.414682,31.400949,settlement,precise
727070,Alexandria,29.909773,31.201435,settlement;port,precise
727082,Babylon,31.230108,30.005783,fortified-settlement;settlement,precise
727094,Bouto,30.743146,31.195744,settlement,precise
727077,Atarbechis,30.828784,30.713606,settlement,precise
727099,Chemmis,30.750000,31.250000,settlement,rough
727076,Archandropolis,30.250000,31.250000,settlement,rough
727080,Avaris/Ramesses,31.822893,30.786314,settlement;archaeological-site,precise
727078,Athribis (Lower Egypt),31.184250,30.470701,settlement,precise
727097,Canopus,30.058059,31.313404,settlement,precise
727073,Anthylla,30.205127,31.168066,settlement,precise
727090,Bousiris,31.238796,30.913368,settlement,precise
727743777,Bur-mar'ina,38.036023,36.787558,settlement,precise
727743778,Dabigu,37.268668,36.540073,settlement,precise
727122,Hermopolis,31.379406,31.037798,settlement,precise
727163,Metelis,30.375411,31.120390,settlement,precise
727114,Gynaikonpolis,30.573213,30.887580,settlement,precise
727179,Onouphis Ano,30.930776,30.463526,settlement,precise
727196,Pharbaithos,31.620556,30.734257,settlement,precise
727138,Kanobikos (river),30.192032,31.139650,settlement;river,rough
727180,Onouphis Kato,30.927702,30.877265,settlement,precise
727103,Daphnai,32.173485,30.860022,settlement;archaeological-site,precise
727142,Kerkasoros,31.218260,30.084523,settlement,precise
727162,Menouthis,30.058059,31.315612,settlement,precise
727135,Kalamine,32.070497,30.947558,settlement,precise
727123,Hermopolis Mikra,30.470782,31.033655,settlement,precise
727174,Nikiou,30.851018,30.411529,settlement,precise
727158,Mendesios (river),31.500000,31.250000,settlement;river,rough
727119,Hephaistos,31.850314,31.210588,settlement,precise
727153,Mareia?/Philoxenite,29.656394,30.994820,settlement;port,precise
727128,Isieion,31.283332,31.033330,settlement,precise
727169,Naucratis,30.591928,30.900508,settlement,precise
727149,Letopolis,31.133983,30.122346,settlement,precise
727124,Heroonpolis,32.099584,30.553415,settlement;archaeological-site;findspot,precise
727165,Momemphis,30.600505,30.795055,settlement,precise
727133,Kabasa,30.744590,31.090569,settlement,precise
727168,Natho,31.266677,30.713246,settlement,precise
727105,Deir Abou Menas,29.667046,30.841605,sanctuary;bath;archaeological-site;church;settlement,precise
727152,Tell el-Heir,32.493003,30.967368,fort-2;settlement,precise
727144,Kynopolis,31.234453,30.896044,settlement,precise
727184,Panephysis,31.936000,31.158072,settlement,precise
727192,Pelusium,32.547340,31.042759,settlement;archaeological-site;port;fort,precise
727147,Tell el-Yahudiya,31.330826,30.292473,settlement;archaeological-site,precise
727110,Diokleous Kome,31.137392,30.687565,settlement,precise
727188,Paua,30.550273,31.205016,settlement,precise
727130,Behbeit el-Hagar,31.281947,31.030815,settlement,precise
727126,Hierakonpolis,30.347395,31.038142,settlement,precise
727131,Iuliopolis/Nikopolis,29.950022,31.233348,settlement,precise
727111,Diospolis Kato,31.570557,31.259561,settlement,precise
727146,Tell el-Moqdam,31.355543,30.682989,settlement;archaeological-site,precise
727120,Herakleion,30.128889,31.312778,settlement;archaeological-site,precise
727194,Phakoussa,31.797391,30.726985,settlement;settlement-modern;findspot,precise
727141,Kellia,30.368868,30.776003,settlement,precise
727117,Heliopolis,31.307481,30.129404,settlement;monument,precise
727156,Mendes,31.517410,30.956115,settlement,precise
727101,Clysma,32.560142,29.970140,settlement;port,precise
727183,Pachnamounis,30.927460,31.358242,settlement,precise
727176,Nitriai (settlement),30.386142,30.926512,settlement,precise
727121,Herakleopolis Mikra/Sethroe,32.167572,30.982139,settlement;archaeological-site,precise
727231,Sile,32.366982,30.849572,settlement,precise
727227,Sebennytos,31.239982,30.964129,settlement,precise
727250,Thonis,30.078252,31.314035,settlement,precise
727207,Psenamosis,30.373234,31.109360,settlement,precise
727246,Thebyrchyth,30.314872,31.054465,settlement,precise
727247,Thenessos,32.292698,31.255258,settlement,precise
727256,Xois,30.937280,31.108961,settlement,precise
727201,Phragonis,30.934522,31.247944,settlement,precise
727217,Sais,30.774367,30.967150,settlement,precise
727221,Schedia/Chaireon/Menelais?,30.192032,31.139650,settlement,precise
727220,Saphthis,31.586613,30.569803,settlement,precise
727236,Tanis,31.883620,30.975453,settlement;archaeological-site;findspot,precise
727241,Taposiris Megale,29.519114,30.946126,settlement,precise
727200,Phernouphis,31.516654,30.949994,settlement,precise
727242,Taposiris Mikra,30.007659,31.277397,settlement,precise
727235,Tamiathis,31.812588,31.417068,settlement,precise
727238,Tanitike Limne,31.967507,31.312607,settlement;lake;lagoon,precise
727243,Taya,31.004611,30.770927,settlement,precise
727225,Sebennytikos (river),31.250000,31.000000,settlement;river,rough
727244,Terenouthis,30.815779,30.432395,settlement,precise
727205,Plinthine,29.540499,30.956080,settlement;archaeological-site,precise
727252,Troia,31.250000,30.250000,settlement,rough
727245,Thambol,31.489655,30.850872,settlement,precise
727208,Psenemphaia,30.139861,30.960745,settlement,precise
727249,Thmouis,31.516855,30.935634,settlement,precise
726944833,Lusanda,37.113965,38.261634,unlocated;settlement,precise
726944834,Kisuatni,36.046606,36.980530,unlocated;settlement,precise
7211087,Yāsūj,51.579163,30.669515,findspot;settlement-modern,precise
728141244,Düzceli,42.727975,39.174386,findspot;settlement;settlement-modern,precise
722211788,Tell Arpachiyah,42.952550,36.493240,settlement;archaeological-site,precise
722596019,Ayanis,43.211319,38.708306,settlement;archaeological-site;settlement-modern;fort,precise
725486993,Tell Afis,36.798535,35.903968,settlement;archaeological-site,precise
750429666,Tineida,29.333603,25.501066,settlement,precise
756667,Toeto,31.498968,26.768177,settlement,precise
756626,Pokis,30.833310,27.399977,settlement,precise
756651,Tachoi,30.826197,27.685977,settlement,precise
756646,Somou,30.763729,27.629737,settlement,precise
756650,[Tachlout],30.704427,27.574360,settlement,precise
756607,Nagos,30.775231,27.806630,settlement,precise
756631,Psonis,31.602632,26.665459,settlement,precise
756600,Micholis,30.751390,27.593048,settlement,precise
756641,Selino/Silili,31.555114,26.779471,settlement,precise
756616,Paploou,30.788099,27.537004,settlement,precise
756661,Thmoresis,30.882376,27.810597,settlement,precise
756620,Perdes,31.944207,26.288791,settlement,precise
756621,Pes(c)la Ano,30.875742,27.626059,settlement,precise
756617,Patrimon,30.744619,27.665266,settlement,precise
756601,Monkanei,30.867731,27.773410,settlement,precise
756643,Senoabis,30.789423,27.491633,settlement,precise
756602,Moira(i),30.747262,27.441651,settlement,precise
756659,This,31.841893,26.341487,settlement,precise
756622,Phthla/Pdgila,31.408470,26.919206,settlement,precise
756634,(P)Teme,31.444085,26.904908,settlement,precise
756662,Thynis/Thone,30.736688,27.774692,settlement,precise
756635,Ptolemais Hermiou/Psoi,31.802799,26.477379,settlement,precise
756623,Pleuit/Pneueit,31.533334,26.699993,settlement,precise
756603,Mouchis?,31.236681,27.112357,settlement,precise
756642,Senkyrkis,30.806400,27.708491,settlement,precise
756624,Pohe,30.824050,27.501257,settlement,precise
756632,Psothis,30.740293,27.843031,settlement,precise
756665,Tlethmis,30.800998,27.876077,settlement,precise
756612,Paneheou,31.517015,26.739343,settlement,precise
756653,Telke,30.697703,27.644492,settlement,precise
756604,Mouchonsis/Tmushons,32.169836,26.127024,settlement,precise
756628,Psinabla,31.600403,26.653194,settlement,precise
756669,(T)Polybiane,32.002693,26.234131,settlement,precise
756613,Panopolis/Schmin,31.745176,26.564888,settlement,precise
756633,Psoubai,30.795330,27.904643,settlement,precise
756574,Hermopolis Magna/Schmun,30.803758,27.781357,settlement;archaeological-site,precise
756542,Bompae,31.714189,26.525085,settlement,precise
756515,Antaiopolis/Tkoou,31.517443,26.899284,settlement,precise
756578,Hypsele/Schotep,31.234697,27.146592,settlement,precise
756581,Ibion Tanoupeos,30.824444,27.640257,settlement,precise
756538,Athribis/Triph(i)eion,31.665426,26.511367,settlement;temple-2,precise
756534,Apollonopolis Heptakomias Mikra/Sbeht,31.326702,26.937588,settlement,precise
756518,Antinoopolis,30.881003,27.810562,settlement,precise
756591,Lepidoton Polis,31.888573,26.323611,settlement,precise
756587,Kleopatris,30.806802,27.775041,settlement,precise
756572,Esou/Is(s)ou,30.763732,27.545088,settlement,precise
756532,Aphroditopolis/Aphrodito,31.416623,26.833145,settlement,precise
756586,Kleopatra,30.757485,27.776838,settlement,precise
756569,Enseu,30.808077,27.774567,settlement,precise
756512,Abydos/Ebot,31.917622,26.185099,sanctuary;settlement;cemetery,precise
756545,Chenoboskion,32.307667,26.059231,settlement,precise
756593,Lykopolis/Siout,31.182533,27.181346,settlement,precise
756566,Diospolis Mikra,32.312497,26.016881,settlement,precise
756588,Koussai/Koskam,30.817991,27.438183,settlement,precise
756576,Hierakion,31.092266,27.312625,settlement,precise
756599,[Manlau],30.845770,27.730769,settlement,precise
756541,Bergoout,32.160118,26.057183,settlement,precise
756520,Apa Apollo (monastery),31.233302,27.032146,monastery;ruin;settlement,precise
756577,Houor,30.730473,27.856977,settlement,precise
756598,Manbalot,30.970717,27.312131,settlement,precise
756536,Apotheke,31.318371,27.043246,settlement,precise
751079112,Aetokremnos,32.990626,34.570529,settlement,precise
754796063,Kalavasos Ayios Dhimitrios,33.303071,34.750692,settlement,precise
753689707,Dam/Khaima Barang,61.418999,29.830037,settlement,precise
75292543,Çayönü,39.725003,38.218312,settlement,precise
752130724,Padaytak tepe,66.770401,39.142452,oasis;settlement,precise
755967974,Denizli,29.096648,37.782787,settlement;settlement-modern,precise
755568222,Choirokoitia,33.344233,34.796851,settlement,precise
699913,El-‘Iraq,35.634276,31.091385,settlement;archaeological-site,precise
697722,Negla,35.562643,30.527058,settlement,precise
697714,Mureigha,35.799665,31.137681,settlement,precise
697702,Majdalein,35.703180,31.343423,settlement,precise
697754,Thornia/Th(o)ana,35.717666,30.770346,settlement,precise
697719,Nakhl,35.779892,31.058109,settlement,precise
697762,Valtha,35.772658,31.554249,settlement,precise
697728,Amman/Philadelpheia,35.934624,31.954951,settlement;hill,precise
697769,Zodacatha,35.494000,30.161276,settlement;fort,precise
697704,Mamopsora,35.610409,30.733642,settlement,precise
697708,Middin,35.729855,31.118419,settlement,precise
697725,Petra,35.382685,30.345037,settlement;archaeological-site,precise
697768,Zoara,35.481818,31.027273,settlement,precise
697710,Mothous,35.695848,31.093338,settlement,precise
697767,Ziza,35.952182,31.703711,settlement,precise
697726,Phaino,35.494012,30.627316,settlement;archaeological-site;mine-2,precise
697711,Mudeibi,35.845731,31.045609,settlement,precise
697750,Sobora/Karkaria,35.401148,30.324215,settlement,precise
697707,Mhai,35.861931,30.991774,settlement,precise
697736,Qasr Bayir,36.680163,30.761962,fort-2;settlement-modern,precise
697700,Machairous,35.624109,31.567365,settlement;fort,precise
697757,Tyrus,35.753895,31.915072,settlement;settlement-modern,precise
697701,Madaba,35.794078,31.717693,settlement,precise
697760,Umm el-Walid,35.892460,31.641476,settlement,precise
697684,Khirbet el-Batra,35.787822,31.118694,settlement,precise
697689,Khirbet Faris,35.712986,31.324560,settlement,precise
697682,Khirbet Dubab,35.637051,31.046125,settlement,precise
697698,Loueitha,35.624282,31.134975,settlement,precise
697640,Basta,35.750000,30.250000,settlement-modern,rough
697695,Lehun,35.847851,31.459066,fort-2;church-2;sanctuary;mosque;settlement,precise
697683,Khirbet ed-Dharih,35.716805,30.915426,settlement,precise
697643,Betthorus,35.868365,31.237005,settlement;fort,precise
697696,Libba,35.771722,31.601843,settlement,precise
697622,Abila,35.635409,31.858619,settlement,precise
697635,Aroes,35.821922,31.471510,settlement,precise
697662,Esbous,35.809014,31.800741,settlement;tell,precise
697658,Elealeh,35.833246,31.815650,settlement,precise
697697,Livias,35.672514,31.833847,settlement,precise
697654,Dibon,35.780512,31.499159,settlement,precise
697642,Bethennabris,35.611249,31.890920,settlement,precise
697624,Adara,35.761209,31.205721,settlement,precise
697665,Gadara,35.716993,32.022341,settlement;settlement-modern,precise
697632,Areopolis,35.736000,31.272021,settlement,precise
697653,Dhat Ras,35.762795,31.001818,settlement,precise
697691,Khirbet Shihan,35.733402,31.383284,settlement,precise
697633,Arindela,35.650694,30.729289,settlement,precise
697648,Characmoba,35.703277,31.183158,settlement,precise
694023687,Shahr-i Ghulghula,65.086667,30.577778,settlement,precise
692712721,Kars,43.104030,40.601349,settlement;settlement-modern,precise
69255711,Mahalliba,35.243368,33.317803,settlement,precise
60915284,Altyn-Asar,63.528845,45.191997,fortified-settlement;settlement-modern,precise
609451,*Lankena,29.906358,38.876554,settlement,precise
609447,Lagania/Anastasioupolis,31.962252,40.021971,settlement,precise
609484,Nakoleia,30.707227,39.458358,settlement,precise
609492,Palox?,29.484267,39.514632,settlement,precise
609488,Orkistos,31.257318,39.255571,settlement,precise
609471,Metropolis,30.490599,38.241194,settlement,precise
609470,Metropolis (Oyneş),30.627987,39.171502,settlement;settlement-modern,precise
609489,Otrous,29.958841,38.451497,settlement,precise
609493,Panasion,29.753273,38.765879,settlement,precise
609485,*Nisyra,28.603039,38.547110,settlement,precise
609450,Lamounia,29.991594,39.924832,settlement,precise
609436,Kleros Politike,29.958265,38.534915,settlement,precise
609461,Meiros Megale,30.309537,39.291972,settlement,precise
609477,*Motaleia,29.208527,38.116617,settlement,precise
609420,Kadoi,29.402473,39.014169,settlement,precise
609457,Malos,30.753551,39.089233,settlement,precise
609416,Iskome?,30.027724,39.057144,settlement,precise
609483,Nais,29.211402,38.427036,settlement,precise
609421,*Kagyetteia,29.289333,38.168734,settlement,precise
609476,Mossyna,29.298552,38.095586,settlement,precise
609460,Meiros,30.376179,39.205188,settlement,precise
609459,Marlakkou Kome,30.504952,39.572231,settlement,precise
609443,Koresa,28.585778,38.624086,settlement,precise
609403,Hierapolis/Koçhisar,30.197699,38.461767,settlement,precise
609415,Ipsos,30.549206,38.856193,settlement,precise
609478,Motella/Metelloupolis,29.307254,38.251121,settlement,precise
609458,Mantalos,29.960783,39.181077,settlement,precise
609435,Klaneos?,31.834923,38.623418,settlement,precise
609428,*Kaualena,29.384641,38.596028,settlement,precise
609490,*Oueiniata,30.699136,38.308423,settlement,precise
609445,Kouara?,28.693248,38.581202,settlement,precise
609412,*Iaza,28.606799,38.586969,settlement,precise
609453,Lyendos,29.250768,38.716821,settlement,precise
609424,*Karmena,30.741353,38.325884,settlement,precise
609473,Midaion,30.845182,39.800074,settlement;settlement-modern,precise
609449,Lalandos,31.083257,39.063475,settlement,precise
609408,*Homadena,29.992079,38.236415,settlement,precise
609448,*Lageina,31.920419,38.281206,settlement,precise
609433,Kidyessos,30.190844,38.742970,settlement,precise
609444,Kotiaeion,29.984511,39.418148,settlement,precise
609345,Brouzos,30.174479,38.529961,settlement,precise
609373,Emoddi/*Pereudos,28.579284,38.673395,settlement,precise
609332,Aurokra,31.198820,38.531995,settlement,precise
609349,Çizikdam,29.273889,38.569363,settlement,precise
609333,*Azareis/*Ezareis,31.658318,38.353927,settlement,precise
609364,Dioskome,29.595458,38.630906,settlement,precise
609305,Ancyra (Phrygia),28.863997,39.153343,fortified-settlement;ruin;settlement,precise
609344,Blaundos,29.209006,38.357584,settlement,precise
609391,Goeleon,31.812937,39.302554,settlement,precise
609329,Aulutrene,30.274625,38.076290,settlement,precise
609322,Ariste?,28.835122,39.448726,settlement,precise
609375,Erten,30.826196,39.209552,settlement,precise
609363,Dionysoupolis,29.411864,38.233858,settlement,precise
609318,Araukome,30.040127,39.154577,settlement,precise
609396,Hadrianoi,28.998851,39.906135,settlement,precise
609343,*Birgena,30.185373,39.046379,settlement,precise
609314,Appia,29.983450,39.024595,settlement,precise
609302,Amorion,31.295563,39.020183,settlement,precise
609315,*Appolena,31.145615,38.955232,settlement,precise
609342,Beudos (Palaion),30.642464,38.547839,settlement,precise
609339,*Banboulena,30.582172,38.258267,settlement,precise
609397,Hadrianoupolis,31.639615,38.226166,settlement,precise
609378,Eukarpia,30.105021,38.482370,settlement,precise
609358,Derbent,31.022253,38.928129,settlement,precise
609335,Babdalai,29.538588,38.543079,settlement,precise
609362,Diokleia,29.888140,38.663802,settlement,precise
609323,Arra,31.939387,38.616360,settlement,precise
609336,Bagis,29.160846,38.657533,settlement,precise
609377,Eudoxias?,31.746248,39.455074,settlement,precise
609398,Halokome?,28.611201,38.840804,settlement,precise
609382,Fulvia/Eumeneia,29.848622,38.320018,settlement,precise
609395,Hadrianeia,28.633583,39.589820,settlement,precise
609317,Aragokome,30.169512,39.071967,settlement,precise
609321,Ariandos,28.768545,38.890068,settlement,precise
609376,*Etsyena,30.927938,38.990614,settlement,precise
609399,Hasanlar,29.181245,39.257153,settlement,precise
609337,Bağlıca,31.131228,39.155758,settlement,precise
609351,(Col. Iulia Aug. Felix) Germa,31.628536,39.532922,settlement;settlement-modern,precise
609367,Dorylaion,30.516840,39.774890,settlement,precise
609388,Germia/Myriangeloi,31.846442,39.326711,settlement,precise
609371,Eiokome,30.310440,39.386076,settlement,precise
609326,Atlıhisar,30.584077,38.449775,settlement;settlement-modern,precise
609327,Atyochorion,29.379247,38.152127,findspot;settlement;settlement-modern,precise
609370,Eibeos,29.713282,38.573163,settlement,precise
609366,Dokimeion,30.752178,38.862443,settlement;archaeological-site,precise
609393,Gordion/Vindia?,31.978483,39.650305,settlement,precise
609307,Antiochia/Col. Caesarea,31.189870,38.305374,settlement;archaeological-site,precise
609294,Akören,30.646995,39.637436,settlement,precise
609298,*Alia,29.913185,38.907367,settlement,precise
609299,*Aliana,29.283270,39.275792,settlement,precise
609288,*Abouadeineita,30.542331,39.528949,settlement,precise
609292,Aizanoi,29.609445,39.201251,settlement,precise
609293,Akmonia,29.773954,38.659698,settlement,precise
609543,Tarsis?,28.726106,38.770397,settlement,precise
609538,Synnada,30.546129,38.533961,settlement;settlement-modern,precise
609518,*Saloudeia?,29.276183,38.121811,settlement,precise
609559,Traianoupolis,29.546946,38.686451,settlement;settlement-modern,precise
609522,*Seilinda,31.598807,38.205840,settlement,precise
609534,Spore?,29.869114,39.243112,settlement,precise
609563,Tymandos,30.607024,38.104416,settlement,precise
609535,Stektorion,30.148649,38.332361,settlement,precise
609558,Tolastochora?,31.854125,39.058379,settlement,precise
609503,Phyteia,31.065543,38.894624,settlement,precise
609542,*Tanaitena,30.297696,39.077762,settlement,precise
609549,Temenouthyrai,29.410452,38.679457,settlement,precise
609508,*Pontanena,30.526799,39.352264,settlement,precise
609573,*Zemmeana,30.082600,39.108401,settlement,precise
609524,*Selmena,31.750413,38.693956,settlement,precise
609532,*Soa,30.216813,39.076771,settlement,precise
609504,Pissia,31.542903,38.258130,settlement,precise
609528,Silandos,28.826026,38.751517,settlement,precise
609569,Yakakayı Yaylası,30.780067,39.809118,settlement,precise
609505,*Plouristreia,30.592784,38.210300,settlement,precise
609552,Terziler,29.779751,39.133558,settlement,precise
609564,Tyr(i)aion?,31.904303,38.282553,wall-2;settlement;fort,precise
609533,Spaleia,31.556511,39.459240,settlement,precise
609525,*Sereana,30.564469,39.534575,settlement,precise
609530,*Sittena?,28.934002,39.457113,settlement,precise
609526,Seydiler,30.815898,38.893950,settlement,precise
609506,Polybotos,31.048534,38.712642,settlement,precise
609511,Prymnessos,30.569395,38.697829,settlement,precise
609546,*Taza?,28.668896,38.674733,settlement,precise
609507,*Polyntena,30.420985,38.222007,settlement,precise
609593,Zingotos Kome,30.097667,39.218945,settlement,precise
609527,Seyrecek,30.570096,39.182796,settlement,precise
609531,*Skodrena,28.983003,39.237523,settlement,precise
609500,Pessinous/Iustinianoupolis,31.583561,39.332882,settlement,precise
609557,Tiberioupolis?,29.324140,39.374622,settlement,precise
609541,Tamasis,28.735963,38.796504,settlement,precise
609561,*Trokna,31.179942,39.517396,settlement,precise
609536,Sülümenli,30.728118,38.723473,settlement,precise
609520,Sarıçayır,30.684067,38.994776,settlement,precise
609521,Sebaste,29.655699,38.496089,settlement,precise
609537,Synaos,28.978454,39.092202,settlement,precise
609517,Saittai,28.624000,38.703021,settlement,precise
609540,Tabala,28.803373,38.612168,settlement,precise
609556,*Thiounta,29.155413,38.113071,settlement,precise
609501,Philomelion,31.429822,38.356716,settlement,precise
609518824,Tepe Giyan,48.243664,34.181629,settlement;tell,precise
60091,Tripuri,79.857072,23.171013,settlement,precise
60068,Stobera,65.547215,25.400826,settlement,precise
